candidate_identity,cardinality,condition_ids,proof_status,search_space_cardinality,semantic_validity,state_hash,subset_id,target,target_reached,tested_ordinal
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,0,,COMPLETE,128,true,452c199f1ad6c73e65cb5b108310dd50c45314b2fbec949290bfab5498e3b29e,ARM-6AE773C29206238FB92A,INSTITUTIONAL_APPROVAL,false,1
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,1,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01,COMPLETE,128,true,f19dd9a769f84415aa5c059aa93ed7d47c949858b05b6180d5a8f2f27ff96aeb,ARM-2AF1671320911C62B00F,INSTITUTIONAL_APPROVAL,false,4
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,1,INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01,COMPLETE,128,true,26754fd6a5a902740595e90c9692cc279f1c000c2ca9301b61701d7c39e66d0b,ARM-15FD3DD2EBD81E61C6C3,INSTITUTIONAL_APPROVAL,false,5
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,1,INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,013caa3b3f685d5dc310f0fe0c8adacb00d82a213a3d589080aba4721e6cd16f,ARM-1DB5AA58ABF7BA37EE35,INSTITUTIONAL_APPROVAL,false,8
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,1,INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01,COMPLETE,128,true,4167c72f330b99fc2a384e7d4151dcf3429f471601f3d6b696c982078b9f4fc5,ARM-8D0896715EDE79593D41,INSTITUTIONAL_APPROVAL,false,6
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,1,INSTITUTIONAL_BASE.WEAK_SETUP.01,COMPLETE,128,true,6727fd2d24663948c93ac0ccf17523db21328d8e6baf1a2953b0d9331fe99f1c,ARM-6CD2E80FC5ED2D54216C,INSTITUTIONAL_APPROVAL,false,3
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,1,INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,2473dda667a743ece5050b6c28b08d959fa0eead6d84edc9e7e4550a62ecca8e,ARM-46DE11917FA19AA78CE1,INSTITUTIONAL_APPROVAL,false,7
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,1,INSTITUTIONAL_BASE.WEAK_VERDICT.01,COMPLETE,128,true,7e856c8166652bfa2491fbdf55af34603b8727ae4aa189cd001163fad330249b,ARM-7374A65D1E8A44345997,INSTITUTIONAL_APPROVAL,false,2
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01,COMPLETE,128,true,33b537c1fae9ae6d131bda4cb1df9fe58bf8fc7961a43aca34a4261bcf07d228,ARM-A5735013E24280154D71,INSTITUTIONAL_APPROVAL,false,20
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,627052a9513896936a1cb5c0bd2b5c2f4a17a84dfb0ed6c4fa58e090ef07eb43,ARM-F082DEDBCD17324AF097,INSTITUTIONAL_APPROVAL,false,23
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01,COMPLETE,128,true,32c6dc2648474d2266ff75c152da8e0da1960aedb9da2c489be74de994b7d8a4,ARM-03B16297FFEDDB886793,INSTITUTIONAL_APPROVAL,false,21
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,53baa4b2456f306b5e738cb3597b2bf331bd2791a859737851a640f025314aa6,ARM-6D3319634437B911BF61,INSTITUTIONAL_APPROVAL,false,22
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,0b6ffc22ba805e52212fe2f90ab199e1f0892295d6e9ade7034dd583eecd6529,ARM-C6D78457B8A438F1FFBF,INSTITUTIONAL_APPROVAL,false,26
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01,COMPLETE,128,true,de4fdece77998d80027363e8d2cd7c30833620d800a68c47b2bf7f0c1423ba2a,ARM-83BD35E74B0ABFCD5BD0,INSTITUTIONAL_APPROVAL,false,24
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,9509414674188bb5cc35158421eed71c9adc7004116e2417d17d9cf934719fb7,ARM-402B9342F78F5AB93582,INSTITUTIONAL_APPROVAL,false,25
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,80f80f79832b9ebfc5825f37e9e463ed2defee5916fd710da5b3e1432b57ce7b,ARM-09D2E68FB41F430DDD86,INSTITUTIONAL_APPROVAL,false,28
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,e26b583dce26a21e586ba848308686056f04d8f9dd3aabc6cd406f2bf9b9025b,ARM-FBEB8FE3F2FD7A640A76,INSTITUTIONAL_APPROVAL,false,27
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01,COMPLETE,128,true,b06decfe546d22281803d8cfa9a4d21c740cf7e9103d6bb2d84dc05b8c94896c,ARM-DB2B9436FC95C36D3992,INSTITUTIONAL_APPROVAL,false,15
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01,COMPLETE,128,true,e9c09ebab8ed6d823198d62aeb8484efa8c572bb3774d5b337dcde5c028450d2,ARM-630EE11616696A7EEEAA,INSTITUTIONAL_APPROVAL,false,16
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,e6015049c790fb5918fb80ec07d9275a9b4fd58debeffda21121988c73f1d056,ARM-878658AA38F92DB7EEA4,INSTITUTIONAL_APPROVAL,false,19
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01,COMPLETE,128,true,a2d218aa8b4822a1241a982c0319174254a689a9aa8f788f000cf9b72c01996d,ARM-0EBA7B143EFA8667F645,INSTITUTIONAL_APPROVAL,false,17
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,eb1a6cc6b011a226eefa41c36ebe757d173d53d746d8bc1f8910291140584f24,ARM-7D785627F679F0DFE731,INSTITUTIONAL_APPROVAL,false,18
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,3b46fc06faf9a210985f94e0e9164a5dcc4c413cf611d509851ae8ee0ea2e205,ARM-38DF0380DB7F3B4C5C09,INSTITUTIONAL_APPROVAL,false,29
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01,COMPLETE,128,true,1103e4521fe43e0bd43b7c7ee58123cd06506cd5f619d4d35255ee29a8acd74c,ARM-2AE294DC16C27F39EC7A,INSTITUTIONAL_APPROVAL,false,10
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01,COMPLETE,128,true,a61878a2847d216e4a19ed17c82286022bfde05fdad05d24dd684e0d028ce439,ARM-96DE0CE2474A34AB56FF,INSTITUTIONAL_APPROVAL,false,11
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,629badb3ca06af82e4fefadc0e2c91c42494acd604df2c75b1522f66d643a861,ARM-E9EA0E869F84877AA411,INSTITUTIONAL_APPROVAL,false,14
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01,COMPLETE,128,true,128c214366ec2c13d601744ecb096d9a0def63eb7db368e9b5c843dc3eed5023,ARM-D847217EA0A2F91B4EA7,INSTITUTIONAL_APPROVAL,false,12
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.01,COMPLETE,128,true,b2f21b3334bbd72685e387cd9ad11b4098a314707bba6418e166ec972972e821,ARM-4F21B023B583224A6A2B,INSTITUTIONAL_APPROVAL,false,9
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,2,INSTITUTIONAL_BASE.WEAK_VERDICT.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,619ad35988845785276af83b9bdaa5bbf6e0c684a489cffbd8bbfbcd8a8d6022,ARM-476105BA22D83DD895E0,INSTITUTIONAL_APPROVAL,false,13
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,86528435e35dd216b8a73a9bdb3143faef3148da181cb5016dd0d72fe30b1694,ARM-D7B572AB7F0BF978DD3E,INSTITUTIONAL_APPROVAL,false,57
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01,COMPLETE,128,true,f4c60e100f6cd0d4abe10555e3b78f7f36949aedfedb7ead43c2449f5def8da2,ARM-5E9B332712A6D5D427BE,INSTITUTIONAL_APPROVAL,false,55
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,da50236051528f0ea3f0333e091656c3aa26aed2fb7d239f92a280452e3ff59d,ARM-623C9DCEE5E7F9DCA59D,INSTITUTIONAL_APPROVAL,false,56
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,2b537aae50be13054bdb5316172ab8ba679c9396f5b601ec98bda25195b42a1f,ARM-7C7358641F9338D240D7,INSTITUTIONAL_APPROVAL,false,59
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,4df6aa78f4a1d2ece08eef59f86ff90e7ca491c38ed6feac43c87b05d101a219,ARM-F677995E77BF6A5F543D,INSTITUTIONAL_APPROVAL,false,58
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,49eeac26558e53eef46ef08fd3a659e9928286822a172bb3c0d0481531546fb8,ARM-52326582141443D942D4,INSTITUTIONAL_APPROVAL,false,60
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,0071ffa917cfb99b06602bc826fd729a8389a82a9dd0f41131a4d594691ca65c,ARM-D2FF4A6F78C96B578AD3,INSTITUTIONAL_APPROVAL,false,62
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,8f1ac07a0c6b20c09d25a924cb337b70f6ff01ee17c4f29ba312b23c708e022c,ARM-18D6EECB1368A746732A,INSTITUTIONAL_APPROVAL,false,61
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,8268fec3abdbd10b6262c850be6263dcda2420ef290cdd58840432f283867b1a,ARM-C7E4E94B3027EDFF5D95,INSTITUTIONAL_APPROVAL,false,63
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01|INSTITUTIONAL_BASE.WEAK_SETUP.02|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,fe19462e7ee04cbc81568bf0ce2e4d0b256eab51ce2c3322d7025a6e481f26cf,ARM-C1E9B013A1CD11289DA5,INSTITUTIONAL_APPROVAL,false,64
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01,COMPLETE,128,true,f6dccb5f8c54cf8670a513fd035400edbd0f2c67c3a1c0ca47b757f251c0fe73,ARM-A076BCE45D5FBEDF8CAC,INSTITUTIONAL_APPROVAL,false,45
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,e760fd674750e909ce9c286328b4aeeb15e55544f83576a8ff5222cef7e3ed02,ARM-F3FEFC1B75CAB5F97077,INSTITUTIONAL_APPROVAL,false,48
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.POOR_DATA_COMPLETENESS.01,COMPLETE,128,true,1c4320073dc93f2a5a294eee1081e3d42e06d84b66d033f3d6cc04abf8b0063d,ARM-9900FE0252CFBD943D92,INSTITUTIONAL_APPROVAL,false,46
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.INSUFFICIENT_EVIDENCE.01|INSTITUTIONAL_BASE.WEAK_SETUP.02,COMPLETE,128,true,abc24c85a7701311c4334f6ef06c136bb82c0b5c8d87c1b68c0ae0f4097f3c2f,ARM-77A233701645A0C765F3,INSTITUTIONAL_APPROVAL,false,47
RAW|2026-07-26|BEL|6b6510eca6894beee800c225fe780a37521498115880cbf2cc0db50b3d8adeda,3,INSTITUTIONAL_BASE.WEAK_SETUP.01|INSTITUTIONAL_BASE.MISSING_TRADE_PLAN.01|INSTITUTIONAL_BASE.PENDING_ENTRY_TRIGGER.02,COMPLETE,128,true,9ed56c495d95f1ce4329ebeefe905b221fbb0727916a4c831049281f9059c6ad,ARM-AD3CDE210711CA1F688B,INSTITUTIONAL_APPROVAL,false,51
